MagicID,Name,CasterType,Type,MagicItemID,Level,CastingTime,RangeOfSpell,Components,Duration,Saves,NOTES
297,"Otto's Irresistible Dance","Bard, Wizard",Enchantment,0,6,"1 action","30 feet","V, C","Up to 1 minute",Wisdom,"You choose a creature you can see and force it to start dancing in its space. Creatures immune to being charmed are unaffected.
The target is unable to leave its space and uses all its movement to continue the dance. It has disadvantage on Dexterity saves and attacks. Additionally, other creatures have advantage on attacks against it. The target can use its action to make a Wisdom save, ending the spell on a pass."
298,"Planar Ally",Cleric,Conjuration,0,6,"10 minutes","60 feet","V, S",Instantaneous,-,"You ask a being of cosmic power you know for aid. That entity sends a celestial, elemental, or fiend loyal to it to aid you. It appears in an unoccupied space within range. If you know a specific creature's name, you can request it, though you might get a different creature anyway.
When the creature appears, it's under no compulsion to behave in any particular way. You can ask the creature to do something in exchange for payment, but it isn't obliged to do so. The requested task can range from simple to complex. You must be able to communicate with the creature to bargain for its services.
After the creature completes the task or the duration of service expires, the creature returns to its home plane after reporting back to you. If you are unable to agree on a price, the creature returns to its home plane.
A creature enlisted to join your group counts as a member of it, receiving a full share of experience points."
299,"Programmed Illusion","Bard, Wizard",Illusion,0,6,"1 action","120 feet","V, S, M","Until dispelled",-,"Needed Material: A Bit of Fleece and Jade Dust worth at least 25 GP
You create an illusion of an object, a creature, or some other visible phenomenon within range that activates when a specific condition occurs. The illusion is imperceptible until then. It must be no larger than a 30-foot cube, and you decide when you cast the spell how the illusion behaves and what sounds it makes. This scripted performance can last up to 5 minutes.
When the condition you specify occurs, the illusion springs into existence and performs in the manner you described. Once the illusion finishes performing, it disappears and remains dormant for 10 minutes. After this time, the illusion can be activated again.
The triggering condition can be as general or as detailed as you like, though it must be based on visual or audible conditions that occur within 30 feet of the area. For example, you could create an illusion of yourself to appear and warn off others who attempt to open a trapped door, or you could set the illusion to trigger only when a creature says the correct word or phrase.
Physical interaction with the image reveals it to be an illusion, because things can pass through it. A creature that uses its action to examine the image can determine that it is an illusion with a successful Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it is, the creature can see through the image, and any noise it makes sounds hollow to the creature."
300,Sunbeam,"Druid, Sorcerer, Wizard",Evocation,0,6,"1 action",Self,"V, S, M, C","Up to 1 minute",Constitution,"Needed Material: Magnifying Glass
Each creature in a 5-foot-wide, 60-foot-long line coming from you makes a Constitution save. If a creature in this line is an undead or ooze, it has disadvantage. On a failure, a creature takes 6d8 radiant damage and is blinded until your next turn. On a pass, it takes half damage and isn't blinded. For the duration, you can use your action to make another beam. Your hand also sheds 30 feet of bright sunlight and an additional 30 feet of dim sunlight."
301,"Transport via Plants",Druid,Conjuration,0,6,"1 action","10 Feet","V, S","1 round",-,"This spell creates a magical link between a Large or larger inanimate plant within range and another plant, at any distance, on the same plane of existence. You must have seen or touched the destination plant at least once before. For the duration, any creature can step into target plant and exit from the destination plant by using 5 feet of movement."
302,"True Seeing","Bard, Cleric, Sorcerer, Warlock, Wizard",Divination,0,6,"1 action",Touch,"V, S, M","1 hour",-,"Needed Material: 25gp Eye Ointment of Mushroom Powder, Saffron, and Fat; consumed
For the duration, the target has truesight, notices secret doors hidden by magic, and can see into the Ethereal Plane, all with range of 120 feet."
303,"Wall of Ice",Wizard,Evocation,0,6,"1 action","10 Feet","V, S, M, C","Up to 10 minutes","Dexterity, Constitution","Needed Material - Quartz
A wall of ice, either a dome or sphere with a radius of 10 feet or ten contiguously connected 10-foot-square panels, appears on a solid surface. The wall is 1 foot thick. If the wall is placed on a creature's space, the creature makes a Dexterity save and is pushed to one side of the wall. It takes 10d6 cold damage on a failed save, or half on a success. Each 10-foot section of the wall has 12 AC and 30 hit points, and is vulnerable to fire damage. If damaged to 0 hit points, it leaves a hole filled with freezing air. The first time a creature moves through the air on a turn, it makes a Constitution save, taking 5d6 cold damage if it fails or half if it succeeds. The damage the wall deals when it appears increases by 2d6, and the damage from passing through the air increases by 1d6, for each slot level above 6th."
304,"Wall of Thorns",Druid,Conjuration,0,6,"1 action","120 feet","V, S, M, C","Up to 10 minutes",Dexterity,"You create a wall of tough, pliable, tangled brush bristling with needle-sharp thorns. The wall appears within range on a solid surface and lasts for the duration. You choose to make the wall up to 60 feet long, 10 feet high, and 5 feet thick or a circle that has a 20-foot diameter and is up to 20 feet high and 5 feet thick. The wall blocks line of sight.
When the wall appears, each creature within its area must make a dexterity saving throw. On a failed save a creature takes 7d8 piercing damage, or half as much damage on a successful save (rounding up).
A creature can move through the wall, albeit slowly and painfully. For every 1 foot a creature moves through the wall, it must spend 4 feet of movement. Furthermore, the first time a creature enters the wall on a turn, or ends its turn there, the creature must make a Dexterity saving throw. It takes 7d8 slashing damage on a failed save, or half as much damage on a successful one (rounding up).

At Higher Levels. When you cast this spell using a spell slot of the 7th level of higher, both types of damage increase by 1d8 for each slot level above the 6th."
305,"Wind Walk",Druid,Transmutation,0,6,"1 minute","30 feet","V, S, M","8 hours",-,"You and up to ten willing creatures you can see within range assume a gaseous form for the duration, appearing as wisps of cloud. While in this cloud form, a creature has a flying speed of 300 feet and has resistance to damage from nonmagical weapons. The only actions a creature can take in this form are the Dash action or to revert to its normal form. Reverting takes 1 minute, during which time a creature is incapacitated and can't move. Until the spell ends, a creature can revert to cloud form, which also requires the 1-minute transformation.
If a creature is in cloud form and flying when the effect ends, the creature descends 60 feet per round for 1 minute until it lands, which it does safely. If it can't land after 1 minute, the creature falls the remaining distance."
306,"Word of Recall",Cleric,Conjuration,0,6,"1 action","5 Feet",V,Instantaneous,-,"You and up to five willing creatures within 5 feet of you instantly teleport to a previously designated sanctuary, appearing in the nearest unoccupied space to the spot you chose. If you cast this spell without first preparing a sanctuary, the spell has no effect.
You must designate a sanctuary by casting this spell within a location dedicated or strongly linked to your deity. If you attempt to cast the spell in an area that isn't dedicated to your deity, the spell has no effect."
307,"Conjure Celestial",Cleric,Conjuration,0,7,"1 minute","90 Feet","V, S, C","Up to 1 hour",-,"You summon a celestial of CR 4 or lower, which appears in an unoccupied space that you can see. It disappears when it drops to 0 hit points or when the spell ends. It's friendly to you and your companions. Roll initiative for it. It obeys any verbal commands that you issue to it, no action required by you, as long as they don't go against its alignment. If you don't issue any commands to the celestial, it only defends itself from hostile creatures.

At Higher Levels: If you cast this spell using a 9th-level slot, you can summon a celestial up to CR 5."
308,"Delayed Blast Fireball","Sorcerer, Wizard",Evocation,0,7,"1 action","150 feet","V, S, M, C","Up to 1 minute",Dexterity,"Needed Material: A Tiny Ball of Bat Guano and Sulfur
A beam of yellow light flashes from your pointing finger, then condenses to linger at a chosen point within range as a glowing bead for the duration. When the spell ends, either because your concentration is broken or because you decide to end it, the bead blossoms with a low roar into an explosion of flame that spreads around corners. 
Each creature in a 20-foot-radius sphere centered on that point must make a Dexterity saving throw. A creature takes fire damage equal to the total accumulated damage on a failed save, or half as much damage on a successful one. The spell's base damage is 12d6. If at the end of your turn the bead has not yet detonated, the damage increases by 1d6. 
If the glowing bead is touched before the interval has expired, the creature touching it must make a Dexterity saving throw. On a failed save, the spell ends immediately, causing the bead to erupt in flame. On a successful save, the creature can throw the bead up to 40 feet. When it strikes a creature or a solid object, the spell ends, and the bead explodes. 
The fire damages objects in the area and ignites flammable objects that aren't being worn or carried. 

At Higher Levels. When you cast this spell using a spell slot of 8th level or higher, the base damage increases by 1d6 for each slot level above 7th."
309,"Divine Word",Cleric,Evocation,0,7,"1 bonus action","30 feet",V,Instantaneous,Charisma,"Choose any number of creatures you can see. Each creature that can hear you must make a Charisma save. On failure, a creature suffers an effect based on its current hit points:
* 50 HP or less: deafened for 1 minute
* 40 HP or less: deafened and blinded for 10 minutes
* 30 HP or less: blinded, deafened, and stunned for 1 hour
* 20 HP or less: killed

Regardless of its current hit points, a celestial, an elemental, a fey, or a fiend that fails its save is forced back to its plane of origin and can't return for 24 hours by any means short of Wish."
310,Etherealness,"Bard, Cleric, Sorcerer, Warlock, Wizard",Transmutation,0,7,"1 action",Self,"V, S","Up to 8 hours",-,"You step into the Border Ethereal for the duration or until you use your action to dismiss the spell. During this time, you can move in any direction. If you move up or down, every foot of movement costs an extra foot. You can see and hear the plane you came from, but everything looks gray and you can't see more than 60 feet.
While on the Ethereal Plane, you can only interact with other creatures on that plane. Creatures not on the Ethereal Plane can't perceive or interact with you, unless a special ability has given them the ability to.
You ignore all objects and effects that aren't on the Ethereal Plane.
When the spell ends, you immediately return to the plane you came from in the spot you currently occupy. If you occupy the same spot as a solid object or creature when this happens, you are moved to the nearest unoccupied space and take force damage equal to twice the feet you are moved.
This spell has no effect if you cast it while you are on the Ethereal Plane or a plane that doesn't border it.

At Higher Levels: You can target up to three willing creatures for each slot level above 7th. The creatures must be within 10 feet of you when you cast the spell."
311,"Finger of Death","Sorcerer, Warlock, Wizard",Necromancy,0,7,"1 action","60 feet","V, S",Instantaneous,Constitution,"Choose a creature you can see to make a Constitution save. If it fails, it takes 7d8 + 30 necrotic damage. If it passes, it takes half as much.
If the target dies and was a humanoid, it rises as a zombie permanently under your control at the beginning of your next turn. You can give it verbal orders that it will follow."
312,"Fire Storm","Cleric, Druid, Sorcerer",Evocation,0,7,"1 action","150 feet","V, S",Instantaneous,Dexterity,"Up to ten 10-foot cubes, which you can arrange as you wish, appear. Each cube must have at least one face touching another cube's face. Each creature in the area makes a Dexterity save. It takes 7d10 fire damage on a failed save, or half on a success.
The fire damages objects in the area and ignites flammable objects that aren't being worn or carried. If you choose, plant life in the area is unaffected by this spell."
313,Forcecage,"Bard, Warlock, Wizard",Evocation,0,7,"1 action","100 Feet","V, S, M","1 hour",Charisma,"Needed Material: Ruby Dust worth 1,500 gp An immobile, invisible, cube-shaped prison composed of magical force springs into existence around an area you choose within range. The prison can be a cage or a solid box, as you choose. A prison in the shape of a cage can be up to 20 feet on a side and is made from 1/2-inch diameter bars spaced 1/2 inch apart. A prison in the shape of a box can be up to 10 feet on a side, creating a solid barrier that prevents any matter from passing through it and blocking any spells cast into or out from the area. When you cast the spell, any creature that is completely inside the cage's area is trapped. Creatures only partially within the area, or those too large to fit inside the area, are pushed away from the center of the area until they are completely outside the area. A creature inside the cage can't leave it by nonmagical means. If the creature tries to use teleportation or interplanar travel to leave the cage, it must first make a Charisma saving throw. On a success, the creature can use that magic to exit the cage. On a failure, the creature can't exit the cage and wastes the use of the spell or effect. The cage also extends into the Ethereal Plane, blocking ethereal travel. This spell can't be dispelled by dispel magic."
314,"Mirage Arcane","Bard, Druid, Wizard",Illusion,0,7,"10 minutes",Sight,"V, S","10 days",-,"You make terrain in an area up to 1 mile square look, sound, smell and even feel like some other sort of terrain. The terrain's general shape remains the same, however, open fields or a road could be made to resemble a swamp, hill, crevasse, or some other difficult or impassable terrain. A pond can be made to seem like a grassy Meadow, a precipice like a gentle slope, or a rock-strewn gully like a wide and smooth road.
Similarly, you can alter the appearance of structures, or add them where none are present. The spell doesn't disguise, conceal, or add creatures.
The illusions include audible, visual, tactile, and olfactory elements, so it can turn clear ground into difficult terrain (or vice versa) or otherwise impede movement through the area. Any piece of the illusory terrain (such as a rock or stick) that is removed from the spell's area disappears immediately.
Creatures with truesight can see through the illusion to the terrain's true form; however, all other elements of the illusion remain, so while the creature is aware of the illusion's presence, the creature can still physically interact with the illusion."
315,"Mordenkainen's Magnificent Mansion","Bard, Wizard",Conjuration,0,7,"1 minute","300 feet","V, S, M","24 hours",-,"Needed Material: A Miniature Portal carved from ivory, a Small Piece of polished marble, and a Tiny Silver Spoon, each item worth at least 5 gp
You conjure an extradimensional dwelling in range that lasts for the duration. You choose where its one entrance is located. The entrance shimmers faintly and is 5 feet wide and 10 feet tall. You and any creature you designate when you cast the spell can enter the extradimensional dwelling as long as the portal remains open. You can open or close the portal if you are within 30 feet of it. While closed, the portal is invisible.
Beyond the portal is a magnificent foyer with numerous chambers beyond. The atmosphere is clean, fresh, and warm.
You can create any floor plan you like, but the space can't exceed 50 cubes, each cube being 10 feet on each side. The place is furnished and decorated as you choose. It contains sufficient food to serve a ninecourse banquet for up to 100 people. A staff of 100 near-transparent servants attends all who enter. You decide the visual appearance of these servants and their attire. They are completely obedient to your orders. Each servant can perform any task a normal human servant could perform, but they can't attack or take any action that would directly harm another creature. Thus, the servants can fetch things, clean, mend, fold clothes, light fires, serve food, pour wine, and so on. The servants can go anywhere in the mansion but can't leave it. Furnishings and other objects created by this spell dissipate into smoke if removed from the mansion. When the spell ends, any creatures inside the extradimensional space are expelled into the open spaces nearest to the entrance."
316,"Mordenkainen's Sword","Bard, Wizard",Evocation,0,7,"1 action","60 feet","V, S, M, C","Up to 1 minute","Attack roll","Needed Material: a Miniature Platinum Sword with a grip and pommel of copper and zinc, worth 250 gp
You create a sword-shaped plane of force that hovers within range. It lasts for the duration. When the sword appears, you make a melee spell attack against a target of your choice within 5 feet of the sword. On a hit. the target takes 3d10 force damage. Until the spell ends, you can use a bonus action on each of your turns to move the sword up to 20 feet to a spot you can see and repeat this attack against the same target or a different one."
317,"Plane Shift","Cleric, Druid, Sorcerer, Warlock, Wizard",Conjuration,0,7,"1 action",Touch,"V, S, M",Instantaneous,Charisma,"Needed Material: 250gp Forked Metal Rod attuned to destination plane
You and up to eight willing creatures who link hands in a circle are transported to a different plane. You can specify a target destination in general or specific terms, and you appear in or near that destination.
Alternatively, if you know the sigil sequence of a teleportation circle on another plane, this spell can take you to that circle. If the circle is too small to hold everyone, they appear in the closest unoccupied spaces.
You can use this spell to banish an unwilling creature to another plane. Make a melee spell attack against a creature in reach. On a hit, the creature must make a Charisma save. If the creature fails, it is transported to a random location on the plane you specify. It must find its own way back to your plane."
318,"Prismatic Spray","Sorcerer, Wizard",Evocation,0,7,"1 action","Self (60-foot Cone)","V, S",Instantaneous,Dexterity,"Eight multicolored rays of light flash from your hand. Each ray is a different color and has a different power and purpose. Each creature in a 60-foot cone must make a Dexterity saving throw. For each target, roll a d8 to determine which color ray affects it. 1. Red. The target takes 10d6 fire damage on a failed save, or half as much damage on a successful one. 2. Orange. The target takes 10d6 acid damage on a failed save, or half as much damage on a successful one. 3. Yellow. The target takes 10d6 lightning damage on a failed save, or half as much damage on a successful one. 4. Green. The target takes 10d6 poison damage on a failed save, or half as much damage on a successful one. 5. Blue. The target takes 10d6 cold damage on a failed save, or half as much damage on a successful one. 6. Indigo. On a failed save, the target is restrained. It must then make a Constitution saving throw at the end of each of its turns. If it successfully saves three times, the spell ends. If it fails its save three times, it permanently turns to stone and is subjected to the petrified condition. The successes and failures don't need to be consecutive; keep track of both until the target collects three of a kind. 7. Violet. On a failed save, the target is blinded. It must then make a Wisdom saving throw at the start of your next turn. A successful save ends the blindness. If it fails that save, the creature is transported to another plane of existence of the DM's choosing and is no longer blinded. (Typically, a creature that is on a plane that isn't its home plane is banished home, while other creatures are usually cast into the Astral or Ethereal planes.) 8. Special. The target is struck by two rays. Roll twice more, rerolling any 8."
319,"Project Image","Bard, Wizard",Illusion,0,7,"1 action","500 Miles","V, S, M, C","Up to 1 day",-,"Needed Material: A small replica of you made from materials worth at least 5 gp
You create an illusory copy of yourself that lasts for the duration. The copy can appear at any location within range that you have seen before, regardless of intervening obstacles. The illusion looks and sounds like you but is intangible. If the illusion takes any damage, it disappears, and the spell ends.
You can use your action to move this illusion up to twice your speed, and make it gesture, speak, and behave in whatever way you choose. It mimics your mannerisms perfectly.
You can see through its eyes and hear through its ears as if you were in its space. On your turn as a bonus action, you can switch from using its senses to using your own, or back again. While you are using its senses, you are blinded and deafened in regard to your own surroundings.
Physical interaction with the image reveals it to be an illusion, because things can pass through it. A creature that uses its action to examine the image can determine that it is an illusion with a successful Intelligence (Investigation) check against your spell save DC. If a creature discerns the illusion for what it is, the creature can see through the image, and any noise it makes sounds hollow to the creature."
320,Regenerate,"Bard, Cleric, Druid",Transmutation,0,7,"1 minute",Touch,"V, S, M","1 hour",-,"Needed Material: Prayer Wheel, Holy Water
You touch a creature. It regains 4d8+15 hit points. For the duration of the spell, the target regains 1 hit point at the start of its turns.
Any severed body parts are restored after 2 minutes. If you have the severed part and hold it to the stump, the spell immediately reattaches it."
321,Resurrection,"Bard, Cleric",Necromancy,0,7,"1 hour",Touch,"V, S, M",Instantaneous,-,"Needed Material: 1000gp Diamond; consumed
You touch a creature that has been dead for no more than a century, didn't die of old age, and isn't undead. If its soul is willing, the target returns to life with all its hit points.
This spell neutralizes any poisons and cures normal diseases. It doesn't, however, remove magical diseases, curses, and the like. This spell closes all mortal wounds and restores any missing body parts.
Coming back from the dead is an ordeal. The target takes a -4 penalty to all attack rolls, saving throws, and ability checks. Every time the target finishes a long rest, the penalty is reduced by 1 until it disappears.
If you use this spell on a creature that has been dead for one year or longer, you can't cast spells, and have disadvantage on all attacks, ability checks, and saves until you finish a long rest."
322,"Reverse Gravity","Druid, Sorcerer, Wizard",Transmutation,0,7,"1 action","100 Feet","V, S, M, C","Up to 1 minute",Dexterity,"Needed Material: A Lodestone and Iron Fillings
This spell reverses gravity in a 50-foot-radius, 100-foot high cylinder centred on a point within range. All creatures and objects that aren't somehow anchored to the ground in the area fall upward and reach the top of the area when you cast this spell. A creature can make a dexterity saving throw to grab onto a fixed object it can reach, thus avoiding the fall.
If some solid object (such as a ceiling) is encountered in this fall, falling objects and creatures strike it just as they would during a normal downward fall. If an object or creature reaches the top of the area without striking anything, it remains there, oscillating slightly for the duration.
At the end of the duration, affected objects and creatures fall back down."
323,Sequester,Wizard,Transmutation,0,7,"1 action",Touch,"V, S, M","Until dispelled",-,"Needed Material: a powder composed of diamond, emerald, ruby, and sapphire dust worth at least 5,000 gp, which the spell consumes
By means of this spell, a willing creature or an object can be hidden away, safe from detection for the duration. When you cast the spell and touch the target, it becomes invisible and can't be targeted by divination spells or perceived through scrying sensors created by divination spells.
If the target is a creature, it falls into a state of suspended animation. Time ceases to flow for it, and it doesn't grow older.
You can set a condition for the spell to end early. The condition can be anything you choose, but it must occur or be visible within 1 mile of the target. Examples include "after 1,000 years" or "when the tarrasque awakens." This spell also ends if the target takes any damage."
324,Simulacrum,Wizard,Illusion,0,7,"12 hours",Touch,"V, S, M","Until dispelled",-,"Needed Material: Snow or ice in quantities sufficient to make a life-size copy of the duplicated creature; Some Hair, Fingernail Clippings, or other piece of that creature's body placed inside the snow or ice; and Powdered Ruby worth 1,500 gp, sprinkled over the duplicate and consumed by the spell
You shape an illusory duplicate of one beast or humanoid that is within range for the entire casting time of the spell. The duplicate is a creature, partially real and formed from ice or snow, and it can take actions and otherwise be affected as a normal creature. It appears to be the same as the original, but it has half the creature's hit point maximum and is formed without any equipment. Otherwise, the illusion uses all the statistics of the creature it duplicates, except that it is a construct.
The simulacrum is friendly to you and creatures you designate. It obeys your spoken commands, moving and acting in accordance with your wishes and acting on your turn in combat. The simulacrum lacks the ability to learn or become more powerful, so it never increases its level or other abilities, nor can it regain expended spell slots.
If the simulacrum is damaged, you can repair it in an alchemical laboratory, using rare herbs and minerals worth 100 gp per hit point it regains. The simulacrum lasts until it drops to 0 hit points, at which point it reverts to snow and melts instantly.
If you cast this spell again, any currently active duplicates you created with this spell are instantly destroyed."
325,Symbol,"Bard, Cleric, Wizard",Abjuration,0,7,"1 minute",Touch,"V, S, M","1 minute",-,"Needed Materials: Mercury, phosphorus, 1000gp powdered diamond and opal; consumed
You inscribe a glyph either upon a surface or within an object that can be closed to hide it. It can cover an area no larger than 10 feet in diameter. If the surface or object is moved more than 10 feet from where you cast the spell, it ends without being triggered. You decide what triggers the glyph when you cast the spell. Once the glyph is triggered, this spell ends.
You can further refine the trigger so the spell activates only under certain circumstances or according to physical characteristics, creature kind, or alignment. You can also set conditions for creatures that don't trigger the glyph.
The glyph is nearly invisible and requires a successful Investigation check to be found.
When you inscribe the glyph, choose one of the options below. Once triggered, the glyph glows a 60-foot-radius dim light sphere for 10 minutes, after which the spell ends. Each creature in the sphere when the glyph activates, and any creature that enters the sphere or ends its turn there, is affected.
Death: Each target must make a Constitution save, taking 10d10 necrotic damage on a failed save, or half on a success.
Discord: Each target must make a Constitution save. On a failed save, a target is incapable of meaningful communication and has disadvantage on attack rolls and ability checks for 1 minute.
Fear: Each target must pass a Wisdom saving throw or become frightened for 1 minute. While frightened, the target drops whatever it's holding and moves at least 30 feet away from the glyph on each of its turns.
Hopelessness: Each target must make a Charisma save. On a failed save, the target can't attack or target any creature with harmful abilities, spells, or other magical effects for 1 minute.
Insanity: Each target must make an Intelligence save. On a failed save, the target can't take actions, can't understand what others say, can't read, speaks gibberish, and has erratic movement for 1 minute.
Pain: Each target must pass a Constitution save or incapacitated for 1 minute.
Sleep: Each target must pass a Wisdom saving throw or fall unconscious for 10 minutes. A creature awakens if it takes damage or if someone uses an action to wake it up.
Stunning: Each target must pass a Wisdom saving throw or become stunned for 1 minute."
326,Teleport,"Bard, Sorcerer, Wizard",Conjuration,0,7,"1 action","10 Feet",V,Instantaneous,-,"This spell instantly transports you and up to eight willing creatures of your choice that you can see within range, or a single object that you can see within range, to a destination you select. If you target an object, it must be able to fit entirely inside a 10-foot cube, and it can't be held or carried by an unwilling creature. The destination you choose must be known to you, and it must be on the same plane of existence as you. Your familiarity with the destination determines whether you arrive there successfully. The DM rolls d100 and consults the table."
327,"Animal Shapes",Druid,Transmutation,0,8,"1 action","30 Feet","V, S, C","Up to 24 Hours",-,"Willing creatures of your choice that you can see turn into a Large or smaller beast with a challenge rating no higher than 4. You can use your action on following turns to change a target into a different form. Anything the target is wearing or carrying melds into the new form and can't be activated, wielded, or otherwise give benefits. A target takes the beast's statistics except for alignment, Intelligence, Wisdom, and Charisma. It also gains the hit points of the beast and is at the maximum health for said beast. While in this form, the target can't speak or cast spells and can only do the actions that the beast could. If a target hits 0 hit points, it reverts to its normal form and resumes the number of hit points it had before transforming. If there is excess damage, it deducts from the target's resumed hit points. However, as long as its normal form isn't reduced to 0 hit points, it isn't knocked unconscious."
328,"Antimagic Field","Cleric, Wizard",Abjuration,0,8,"1 action","Self (10ft radius)","V, S, M, C","Up to 1 hour",-,"Needed Material - Iron filings/powder iron
A 10-foot-radius invisible sphere surrounds you. Within the sphere, spells can't be cast, summoned creatures disappear, and magic items become normal. The sphere moves with you. Summoned creatures re-appear once the sphere leaves their space, and magic items are restored upon being removed from the sphere. Magical effects, except those created by an artifact or a deity, are suppressed in the sphere and can't enter or affect things within it. A slot expended to cast a suppressed spell is consumed. While an effect is suppressed, it doesn't function, but the time it spends suppressed counts against its duration. The sphere cannot be dispelled by magic, nor can two antimagic fields suppress each other."
329,Antipathy/Sympathy,"Druid, Wizard",Abjuration,0,8,"1 action","60 feet","V, S, M, C","10 days",-,"Needed Material - Vinegar-soaked alum (antipathy)/honey (sympathy)
Choose a Huge or smaller object, creature, or area no bigger than a 200-foot cube, then specify an intelligent creature. The target gains an aura of antipathy, which repels the intelligent creature, or sympathy, which draws the creature to it. You choose the aura. In the antipathy aura, creatures of the chosen type must make a Wisdom save if they can see the target or when they come within 60 feet of it. If it fails, it's frightened and must use its movement to get to the nearest safe spot where it can't see the target. If the creature gets more than 60 feet away and can't see the target, they are no longer frightened but will become so again if they get within the aura or see the target. The sympathy aura causes creatures of the chosen type to pass a Wisdom save, or use their movement to enter the area if they see the target or move within reach of the target if they're within 60 feet. Once the creature has done so, it can't willingly move away. If the target harms the creature, it can make another Wisdom save. If the creature successfully saves, it's no longer affected by the target and recognizes the feeling as magical. Additionally, a creature affected can make a Wisdom save every 24 hours. Any creature that successfully saves is immune for 1 minute, then can be affected again."
330,Clone,Wizard,Necromancy,0,8,"1 hour",Touch,"V, S, M",Instantaneous,-,"Needed Material - 1000gp Diamond, 1 Cubic Inch of Target's Flesh; Consumed, 2000gp Medium-Sized Container with a Lid A clone of a creature you touch forms inside a sealed container and grows to full size over a period of 120 days. If desired, the clone becomes a younger version of the target. As long as the container is undisturbed, the clone remains and doesn't age or move. After the clone is matured, if the target dies, its soul goes into the clone if possible. The clone is identical to the target and retains personality, memories, and abilities. It does not have the same equipment. The target's corpse can't be restored to life."
331,"Control Weather","Cleric, Druid, Wizard",Transmutation,0,8,"10 minutes","Self (5-mile radius)","V, S, M","Up to 8 hours",-,"You take control of the weather within 5 miles of you for the duration. You must be outdoors to cast this spell. Moving to a place where you don't have a clear path to the sky ends the spell early. When you cast the spell, you change the current weather conditions, which are determined by the DM based on the climate and season. You can change precipitation, temperature, and wind. It takes 1d4 x 10 minutes for the new conditions to take effect. Once they do so, you can change the conditions again. When the spell ends, the weather gradually returns to normal. When you change the weather conditions, find a current condition on the following tables and change its stage by one, up or down. When changing the wind, you can change its direction. Precipitation Stage 1 - Clear, Stage 2 - Light clouds, Stage 3 - Overcast or ground fog, Stage 4 - Rain, hail or snow, Stage 5 - Torrential rain, driving hail or blizzard. Temperature Stage 1 - Unbearable heat, Stage 2 - Hot, Stage 3 - Warm, Stage 4 - Cool, Stage 5 - Cold, Stage 6 - Arctic cold. Wind Stage 1 - Calm, Stage 2 - Moderate wind, Stage 3 - Strong wind, Stage 4 - Gale, Stage 5 - Storm"
332,Demiplane,"Warlock, Wizard",Conjuration,0,8,"1 action","60 feet",S,"1 hour",-,"A door sized for Medium creatures appears on a flat, solid surface. It leads to a demiplane that is an empty room sized 30ft x 30ft x 30ft. The room is made of wood or stone. When the spell ends, the door disappears, and anything inside the demiplane is trapped there. When you cast the spell, you can make a new demiplane, connect to an old one you created, or connect to one another creature made if you know the nature and contents of the demiplane."
333,"Dominate Monster","Bard, Sorcerer, Wizard",Enchantment,0,8,"1 action","60 feet","V, S, C","Up to 1 hour",Wisdom,"A creature you see must pass a Wisdom save or be charmed. If you're fighting it, it has advantage. While charmed, you have a telepathic link to it if you're on the same plane. You can use this link to issue commands it obeys, no action required. You can specify a simple and general course of action. If it completes the order and doesn't receive further orders, it only defends itself. You can use your action to take total control of the target. Until the end of your next turn, the creature takes only the actions you decide and nothing you don't allow it to. You can also have the creature use a reaction, but this takes your reaction as well. If the target takes damage, it makes another Wisdom save. On a success, the spell ends. At Higher Levels: If you use a 9th-level spell slot, the duration is extended to up to 8 hours."
334,Earthquake,"Cleric, Druid, Sorcerer",Evocation,0,8,"1 action","500 feet","V, S, M, C","Up to 1 minute","Constitution, Dexterity","Needed Material - Dirt, Rock, Clay
For the duration, an intense tremor rips through the ground in a 100-foot-radius circle centered on a point you can see. The ground in the area becomes difficult terrain. Each creature on the ground must make a concentration save if applicable. When you cast this spell, and at the end of your turns, each creature on the ground in the area must make a Dexterity saving throw. On a failure, it's knocked prone. This spell can have additional effects depending on the terrain in the area, as determined by the DM.
Fissures: 1d6 fissures open in the spell's area at the start of your next turn in locations chosen by the DM. Each is 1d10 x 10 feet deep, 10 feet wide, and extends from one edge of the spell's area to the opposite side. A creature standing on a spot where a fissure opens must pass a Dexterity save or fall in. A creature that saves moves with the fissure's edge. A fissure that opens beneath a structure causes it to automatically collapse.
Structures: The tremor deals 50 bludgeoning damage to any structure in contact with the ground when you cast the spell and at the start of your turns. If a structure drops to 0 hit points, it collapses. Any creature within half the distance of the structure's height must make a Dexterity save. On a failure, it takes 5d6 bludgeoning damage, is knocked prone, and is buried in the rubble. It can make a DC 20 Athletics check as an action to escape. The DM can adjust the DC depending on the nature of the rubble. On a successful save, the creature takes half as much damage and doesn't fall prone or become buried."
335,Feeblemind,"Bard, Druid, Warlock, Wizard",Enchantment,0,8,"1 action","150 feet","V, S, M",Instantaneous,Intelligence,"Needed Material - Clay/Crystal/Glass/Mineral Spheres A creature you can see takes 4d6 psychic damage and makes an Intelligence save. On failure, its Intelligence and Charisma become 1. It can't cast spells, activate magic items, understand language, or communicate legibly by any means. However, it can identify allies, and follow and protect them. Every 30 days, it can repeat the save, ending the spell on a success. Greater Restoration, Heal, and Wish also end it."
